대여소_ID,위도,경도,동
ST-2680,37.495262,127.049507,역삼동
ST-268,37.58131,127.055344,전농동
ST-2679,37.514462,127.0326,논현동
ST-2678,37.498402,127.060936,대치동
ST-2677,37.467262,127.098015,세곡동
ST-2676,37.471233,127.107216,율현동
ST-2675,37.465347,127.108803,세곡동
ST-2674,37.485367,127.038498,도곡동
ST-2673,37.524227,127.02285,신사동
ST-2672,37.513908,127.06073,삼성동
ST-2671,37.512962,127.053864,삼성동
ST-2670,37.508202,127.063965,대치동
ST-267,37.602711,127.067863,이문동
ST-2669,37.481167,126.997589,방배동
ST-2668,37.470398,127.042412,양재동
ST-2667,37.503658,127.005943,반포동
ST-2666,37.483891,127.029053,서초동
ST-2665,37.459167,127.055443,염곡동
ST-2664,37.499798,126.996468,반포동
ST-2663,37.503204,127.006531,반포동
ST-2662,37.462208,127.048676,염곡동
ST-2661,37.457664,127.059319,내곡동
ST-2660,37.505245,126.994164,반포동
ST-266,37.584625,127.07029,휘경동
ST-2659,37.507233,127.009453,반포동
ST-2658,37.501507,127.003479,반포동
ST-2657,37.498016,127.022224,서초동
ST-2656,37.483395,127.007362,서초동
ST-2655,37.471718,127.038887,양재동
ST-2654,37.498455,126.927979,신대방동
ST-2653,37.485008,126.903503,신대방동
ST-2652,37.507858,126.947136,노량진동
ST-2651,37.506805,126.928505,대방동
ST-2650,37.511204,126.961281,흑석동
ST-265,37.5742,127.026497,신설동
ST-2649,37.505432,126.941513,상도동
ST-2648,37.528641,126.915108,여의도동
ST-2647,37.532146,126.917473,여의도동
ST-2646,37.53054,126.918175,여의도동
ST-2645,37.530502,126.912895,여의도동
ST-2644,37.529747,126.91317,여의도동
ST-2643,37.532574,126.914047,여의도동
ST-2642,37.467094,126.889206,독산동
ST-2641,37.468658,126.898262,독산동
ST-2640,37.479435,126.902275,독산동
ST-264,37.569656,127.055962,답십리동
ST-2639,37.454151,126.900452,시흥동
ST-2638,37.457397,126.893417,시흥동
ST-2637,37.465576,126.887245,가산동
ST-2636,37.598827,127.096634,망우동
ST-2635,37.613216,127.077347,묵동
ST-2634,37.580322,127.094154,면목동
ST-2633,37.610226,127.096283,신내동
ST-2632,37.606411,127.094048,신내동
ST-2631,37.594326,127.078461,상봉동
ST-2630,37.595963,127.084778,상봉동
ST-263,37.572655,127.063637,답십리동
ST-2629,37.592857,127.080605,상봉동
ST-2628,37.615711,127.101044,신내동
ST-2627,37.556885,126.809265,공항동
ST-2626,37.564308,127.006477,광희동1가
ST-2625,37.562527,126.998314,충무로5가
ST-2624,37.558914,126.964859,중림동
ST-2623,37.575283,126.990623,와룡동
ST-2622,37.604698,126.964516,평창동
ST-2621,37.512756,127.126297,방이동
ST-2620,37.500034,127.159248,마천동
ST-262,37.572174,127.071388,장안동
ST-2619,37.486877,127.152695,거여동
ST-2618,37.478882,126.95842,봉천동
ST-2617,37.484974,126.934372,봉천동
ST-2616,37.46896,126.957657,봉천동
ST-2615,37.471855,126.958717,봉천동
ST-2614,37.483131,126.921356,신림동
ST-2613,37.558029,126.841835,내발산동
ST-2612,37.563011,126.851006,등촌동
ST-2611,37.567406,126.816216,방화동
ST-2610,37.628685,127.043907,번동
ST-261,37.575947,127.037361,용두동
ST-2609,37.521484,127.100281,신천동
ST-2608,37.520218,127.114571,신천동
ST-2607,37.48933,127.14605,거여동
ST-2606,37.492733,127.117989,가락동
ST-2605,37.476002,127.1231,장지동
ST-2604,37.528652,127.108665,풍납동
ST-2603,37.492367,127.136551,문정동
ST-2602,37.50679,127.079269,잠실동
ST-2601,37.519211,127.107941,신천동
ST-2600,37.499004,127.146942,마천동
ST-260,37.589912,127.06868,휘경동
ST-26,37.55114,126.936989,신수동
ST-2599,37.479534,127.126785,장지동
ST-2598,37.477783,127.132057,장지동
ST-2597,37.480511,127.128624,장지동
ST-2596,37.51614,127.103508,신천동
ST-2595,37.519886,127.10434,신천동
ST-2594,37.520809,127.103622,신천동
ST-2593,37.516117,127.084663,잠실동
ST-2592,37.523975,127.12751,방이동
ST-2591,37.492016,127.117455,가락동
ST-2590,37.488274,127.130684,문정동
ST-259,37.551224,127.089706,구의동
ST-2589,37.486115,127.126671,문정동
ST-2588,37.481743,127.128784,장지동
ST-2587,37.491467,127.12664,문정동
ST-2586,37.498089,127.154297,마천동
ST-2585,37.497631,127.159668,마천동
ST-2584,37.491985,127.14373,거여동
ST-2583,37.495792,127.108116,가락동
ST-2582,37.48489,127.132706,장지동
ST-2581,37.482456,127.124603,문정동
ST-2580,37.523575,127.128044,방이동
ST-258,37.52977,127.07486,자양동
ST-2579,37.508015,127.125946,오금동
ST-2578,37.502235,127.117287,송파동
ST-2577,37.505852,127.121941,방이동
ST-2576,37.488071,127.118637,문정동
ST-2575,37.499176,127.125893,가락동
ST-2574,37.52478,127.109131,풍납동
ST-2573,37.474564,127.136795,장지동
ST-2572,37.474346,127.143265,장지동
ST-2571,37.516338,127.099854,신천동
ST-2570,37.478539,127.041145,양재동
ST-257,37.532478,127.085091,자양동
ST-2569,37.558632,126.835594,마곡동
ST-2568,37.572018,127.172951,강일동
ST-2567,37.572014,127.171707,강일동
ST-2566,37.568497,126.97905,무교동
ST-2565,37.57753,126.989128,운니동
ST-2564,37.512882,126.890266,문래동4가
ST-2563,37.513748,126.888512,문래동4가
ST-2562,37.465591,127.021843,우면동
ST-2561,37.601696,126.949165,홍은동
ST-2560,37.583923,127.068275,휘경동
ST-256,37.54073,127.102905,광장동
ST-2559,37.508625,126.883537,신도림동
ST-2558,37.546638,126.836578,화곡동
ST-2557,37.555107,126.851547,화곡동
ST-2556,37.548573,126.820763,내발산동
ST-2555,37.560879,126.813545,공항동
ST-2554,37.56131,126.813072,공항동
ST-2553,37.551952,126.876709,염창동
ST-2552,37.565571,126.846245,등촌동
ST-2551,37.543827,126.843689,화곡동
ST-2550,37.557133,126.863144,가양동
ST-255,37.535969,127.094673,구의동
ST-2549,37.659996,127.051277,상계동
ST-2548,37.549839,127.103027,광장동
ST-2547,37.53471,127.084473,자양동
ST-2546,37.529163,127.077988,자양동
ST-2545,37.53521,127.069,자양동
ST-2544,37.545006,127.083374,구의동
ST-2543,37.557755,127.072975,군자동
ST-2542,37.546513,127.075714,화양동
ST-2541,37.547649,127.074707,능동
ST-2540,37.54324,126.838631,화곡동
ST-254,37.535824,127.094162,구의동
ST-2539,37.544579,126.843781,화곡동
ST-2538,37.55846,126.836761,마곡동
ST-2537,37.577305,126.890183,상암동
ST-2536,37.564156,126.90815,성산동
ST-2535,37.583321,126.881561,상암동
ST-2534,37.548367,126.916718,합정동
ST-2533,37.569492,126.911842,중동
ST-2532,37.55666,126.919868,동교동
ST-2531,37.557308,126.918854,서교동
ST-2530,37.547379,126.931633,창전동
ST-253,37.55603,127.078644,군자동
ST-2529,37.575222,126.899902,상암동
ST-2528,37.545853,126.952599,공덕동
ST-2527,37.561226,126.987495,충무로2가
ST-2526,37.566917,126.987831,장교동
ST-2525,37.56459,126.990768,초동
ST-2524,37.559586,127.00547,장충동2가
ST-2523,37.565208,126.987396,저동1가
ST-2522,37.560276,126.981392,충무로1가
ST-2521,37.565891,126.984451,을지로2가
ST-2520,37.565903,126.981781,을지로1가
ST-252,37.559795,127.074203,중곡동
ST-2519,37.562534,126.972496,서소문동
ST-2518,37.567017,126.976837,태평로1가
ST-2517,37.566933,126.982582,남대문로1가
ST-2516,37.564743,126.990952,초동
ST-2515,37.567776,126.977333,태평로1가
ST-2514,37.562843,126.972618,서소문동
ST-2513,37.568558,126.992119,관수동
ST-2512,37.581375,127.012413,창신동
ST-2511,37.581314,127.01268,창신동
ST-2510,37.612495,127.037201,하월곡동
ST-251,37.57164,127.03566,마장동
ST-2509,37.578468,127.066895,전농동
ST-2508,37.570148,127.029922,용두동
ST-2507,37.571301,127.033623,용두동
ST-2506,37.590874,127.065361,휘경동
ST-2505,37.604603,127.066925,이문동
ST-2504,37.591396,127.040298,청량리동
ST-2503,37.599552,127.069809,이문동
ST-2502,37.579586,127.030243,용두동
ST-2501,37.567692,127.057892,답십리동
ST-2500,37.576771,127.071892,장안동
ST-250,37.56765,127.051155,용답동
ST-25,37.59433,126.947388,홍제동
ST-2499,37.56324,127.057991,답십리동
ST-2498,37.594364,127.064598,휘경동
ST-2497,37.593838,127.067818,휘경동
ST-2496,37.592865,127.065559,휘경동
ST-2495,37.569839,126.807564,방화동
ST-2494,37.556805,126.871559,염창동
ST-2493,37.584171,126.819328,마곡동
ST-2492,37.573864,126.843475,가양동
ST-2491,37.575317,126.83667,마곡동
ST-2490,37.5741,126.837112,마곡동
ST-249,37.560356,127.041397,행당동
ST-2489,37.571289,126.837776,마곡동
ST-2488,37.584583,126.810921,개화동
ST-2487,37.557552,126.856255,등촌동
ST-2486,37.561794,126.80793,공항동
ST-2485,37.564384,126.806046,방화동
ST-2484,37.567535,126.805183,방화동
ST-2483,37.566441,126.844307,등촌동
ST-2482,37.569248,126.816505,방화동
ST-2481,37.545368,126.844704,화곡동
ST-2480,37.545555,126.844498,화곡동
ST-248,37.55735,127.029213,행당동
ST-2479,37.55603,126.864296,등촌동
ST-2478,37.54903,126.878365,염창동
ST-2477,37.564976,126.817406,마곡동
ST-2476,37.561134,126.816101,공항동
ST-2475,37.552696,126.869751,염창동
ST-2474,37.492294,127.094337,수서동
ST-2473,37.581146,126.971237,창성동
ST-2472,37.572182,126.982834,견지동
ST-2471,37.582878,126.894463,수색동
ST-2470,37.611568,126.930489,불광동
ST-247,37.553986,127.033592,응봉동
ST-2469,37.539322,126.97319,한강로1가
ST-2468,37.553745,127.041267,행당동
ST-2467,37.548244,127.059578,성수동2가
ST-2466,37.546558,127.049988,성수동1가
ST-2465,37.501915,126.889244,구로동
ST-2464,37.506241,126.891144,구로동
ST-2463,37.49334,126.859177,개봉동
ST-2462,37.478199,126.824875,항동
ST-2461,37.612209,127.024979,미아동
ST-2460,37.624222,127.049217,번동
ST-246,37.548634,127.025726,금호동2가
ST-2459,37.637135,127.03138,번동
ST-2458,37.617088,127.028099,미아동
ST-2457,37.527264,127.142334,둔촌동
ST-2456,37.52544,126.9646,한강로3가
ST-2455,37.538513,126.963554,용문동
ST-2454,37.537712,126.965981,원효로2가
ST-2453,37.534531,126.996193,이태원동
ST-2452,37.52515,126.992088,동빙고동
ST-2451,37.535286,126.974083,한강로1가
ST-2450,37.523018,126.96241,한강로3가
ST-245,37.548149,127.021088,금호동4가
ST-2449,37.532379,126.95253,원효로4가
ST-2448,37.527611,126.955116,한강로3가
ST-2447,37.532482,126.964119,한강로3가
ST-2446,37.5303,126.991379,이태원동
ST-2445,37.535976,126.999374,한남동
ST-2444,37.537498,127.000847,한남동
ST-2443,37.541439,127.003761,한남동
ST-2442,37.535919,127.005417,한남동
ST-2441,37.5233,126.972061,용산동5가
ST-2440,37.521458,126.977676,용산동6가
ST-244,37.568748,127.030403,하왕십리동
ST-2439,37.520878,126.979713,용산동6가
ST-2438,37.51759,126.959221,이촌동
ST-2437,37.533222,126.957237,원효로3가
ST-2436,37.544987,126.964302,청파동2가
ST-2435,37.476048,126.845016,천왕동
ST-2434,37.561573,126.968491,의주로2가
ST-2433,37.56147,126.968018,중림동
ST-2432,37.560246,126.968781,중림동
ST-2431,37.568314,127.00946,을지로6가
ST-2430,37.556644,126.97364,남대문로5가
ST-243,37.561371,127.06366,용답동
ST-2429,37.51944,126.902573,영등포동4가
ST-2428,37.472881,126.960037,봉천동
ST-2427,37.589836,126.999344,혜화동
ST-2426,37.403549,127.10611,삼평동
ST-2425,37.599316,126.907593,신사동
ST-2424,37.547092,127.156219,상일동
ST-2423,37.606049,126.967636,평창동
ST-2422,37.567604,126.987259,장교동
ST-2421,37.562099,127.050766,사근동
ST-2420,37.561359,127.049591,사근동
ST-242,37.563511,127.056725,용답동
ST-2419,37.55135,126.824936,내발산동
ST-2418,37.582314,127.047646,청량리동
ST-2417,37.467384,127.041458,양재동
ST-2416,37.459248,127.023903,우면동
ST-2415,37.508476,127.016762,반포동
ST-2414,37.518322,127.014809,잠원동
ST-2413,37.554733,127.153,명일동
ST-2412,37.552559,126.823112,내발산동
ST-2411,37.562092,126.820969,마곡동
ST-2410,37.494167,127.10453,가락동
ST-241,37.558052,127.040352,행당동
ST-2409,37.495358,127.115692,가락동
ST-2408,37.552372,127.07354,군자동
ST-2407,37.542465,127.094231,구의동
ST-2406,37.608665,127.03627,하월곡동
ST-2405,37.616699,127.030495,미아동
ST-2404,37.465408,127.043777,염곡동
ST-2403,37.616665,127.02211,미아동
ST-2402,37.664463,127.011841,우이동
ST-2401,37.626732,127.038773,번동
ST-2400,37.622704,127.027367,미아동
ST-240,37.5522,127.025055,금호동2가
ST-24,37.547459,126.938377,신수동
ST-2399,37.572044,126.844002,가양동
ST-2398,37.515156,126.87249,신정동
ST-2397,37.514664,126.871941,신정동
ST-2396,37.515842,126.864113,신정동
ST-2395,37.516865,126.862961,신정동
ST-2394,37.48122,126.951576,봉천동
ST-2393,37.476627,126.943642,봉천동
ST-2392,37.470459,126.93866,신림동
ST-2391,37.491226,126.956078,봉천동
ST-2390,37.462147,126.931778,신림동
ST-239,37.543663,127.014061,옥수동
ST-2389,37.476776,126.964867,봉천동
ST-2388,37.477753,126.962364,봉천동
ST-2387,37.476006,126.958908,봉천동
ST-2386,37.473835,126.933784,신림동
ST-2385,37.476967,126.936905,신림동
ST-2384,37.468567,126.946754,신림동
ST-2383,37.478771,126.958694,봉천동
ST-2382,37.479465,126.956932,봉천동
ST-2381,37.484177,126.937111,신림동
ST-2380,37.483311,126.939026,봉천동
ST-238,37.548641,127.016426,금호동3가
ST-2379,37.484646,126.934509,신림동
ST-2378,37.48365,126.926498,신림동
ST-2377,37.482906,126.921455,신림동
ST-2376,37.48019,126.904449,신림동
ST-2375,37.470688,126.936485,신림동
ST-2374,37.483688,126.939156,봉천동
ST-2373,37.482754,126.941406,봉천동
ST-2372,37.482533,126.953323,봉천동
ST-2371,37.486736,126.947517,봉천동
ST-2370,37.478821,126.95961,봉천동
ST-237,37.561447,127.03492,행당동
ST-2369,37.502514,126.940651,상도동
ST-2368,37.491501,126.982407,사당동
ST-2367,37.495506,126.956375,상도동
ST-2366,37.503212,126.954597,상도동
ST-2365,37.503113,126.964714,흑석동
ST-2364,37.484703,126.980591,사당동
ST-2363,37.48378,126.977921,사당동
ST-2362,37.479107,126.981506,사당동
ST-2361,37.500248,126.94973,상도동
ST-2360,37.50761,126.929695,대방동
ST-236,37.563858,127.030319,하왕십리동
ST-2359,37.487122,126.974358,사당동
ST-2358,37.502743,126.921577,대방동
ST-2357,37.504562,126.946785,상도동
ST-2356,37.504704,126.960732,흑석동
ST-2355,37.484608,126.981796,사당동
ST-2354,37.513062,126.929512,대방동
ST-2353,37.512135,126.925438,대방동
ST-2352,37.506672,126.957779,흑석동
ST-2351,37.510838,126.961632,흑석동
ST-2350,37.511936,126.954163,본동
ST-235,37.566994,127.029915,홍익동
ST-2349,37.513577,126.955551,본동
ST-2348,37.510567,126.92485,대방동
ST-2347,37.513165,126.937058,노량진동
ST-2346,37.486935,126.907562,신대방동
ST-2345,37.492287,126.909546,신대방동
ST-2344,37.553799,127.042137,행당동
ST-2343,37.559269,127.038399,행당동
ST-2342,37.563709,127.05645,용답동
ST-2341,37.545834,127.044586,성수동1가
ST-2340,37.563396,127.04187,마장동
ST-234,37.571526,127.035355,마장동
ST-2339,37.55653,127.039131,행당동
ST-2338,37.556107,127.019783,금호동2가
ST-2337,37.566818,127.029152,하왕십리동
ST-2336,37.546951,127.047562,성수동1가
ST-2335,37.565979,127.043114,마장동
ST-2334,37.541958,127.04277,성수동1가
ST-2333,37.559799,127.056328,용답동
ST-2332,37.544041,127.023201,금호동4가
ST-2331,37.555141,127.071106,송정동
ST-2330,37.546959,127.047668,성수동1가
ST-233,37.559967,126.962463,충정로3가
ST-2329,37.564381,127.02887,하왕십리동
ST-2328,37.555611,127.043274,행당동
ST-2327,37.55658,127.043358,행당동
ST-2326,37.554539,127.043777,행당동
ST-2325,37.557713,127.077271,군자동
ST-2324,37.544769,127.103691,광장동
ST-2323,37.553551,127.088852,중곡동
ST-2322,37.549774,127.090775,구의동
ST-2321,37.547989,127.069504,화양동
ST-2320,37.54747,127.073967,군자동
ST-232,37.568775,126.915298,남가좌동
ST-2319,37.550426,127.075836,군자동
ST-2318,37.54789,127.067451,화양동
ST-2317,37.555008,127.085815,중곡동
ST-2316,37.533386,127.075569,자양동
ST-2315,37.538177,127.090904,구의동
ST-2314,37.536575,127.082581,자양동
ST-2313,37.541554,127.095108,구의동
ST-2312,37.551338,127.076714,능동
ST-2311,37.563145,127.082619,중곡동
ST-2310,37.54435,127.065407,화양동
ST-231,37.578068,126.930885,홍은동
ST-2309,37.538097,127.08902,구의동
ST-2308,37.539566,127.072441,화양동
ST-2307,37.536903,127.094009,구의동
ST-2306,37.531631,127.069771,자양동
ST-2305,37.535072,127.076111,자양동
ST-2304,37.536911,127.094055,구의동
ST-2303,37.547073,127.098289,구의동
ST-2302,37.5368,127.090836,구의동
ST-2301,37.581112,127.080101,면목동
ST-2300,37.581055,127.082092,면목동
ST-230,37.564777,126.966148,미근동
ST-23,37.549767,126.933174,신수동
ST-2299,37.598328,127.09227,상봉동
ST-2298,37.575985,127.079605,면목동
ST-2297,37.589794,127.079857,면목동
ST-2296,37.5928,127.080025,상봉동
ST-2295,37.595814,127.08284,상봉동
ST-2294,37.594891,127.074951,중화동
ST-2293,37.604084,127.079231,중화동
ST-2292,37.615353,127.078491,묵동
ST-2291,37.605202,127.078583,중화동
ST-2290,37.609821,127.078133,묵동
ST-229,37.519951,126.902451,영등포동4가
ST-2289,37.611477,127.077393,묵동
ST-2288,37.613621,127.101151,신내동
ST-2287,37.618824,127.08757,묵동
ST-2286,37.613148,127.105148,신내동
ST-2285,37.603054,127.079002,중화동
ST-2284,37.574078,127.085007,면목동
ST-2283,37.593868,127.076523,상봉동
ST-2282,37.593853,127.075073,중화동
ST-2281,37.579838,127.056374,전농동
ST-2280,37.592384,127.057411,이문동
ST-228,37.564724,126.967278,미근동
ST-2279,37.577877,127.061684,전농동
ST-2278,37.576557,127.07431,장안동
ST-2277,37.580151,127.045799,전농동
ST-2276,37.581432,127.035477,제기동
ST-2275,37.572025,127.077003,장안동
ST-2274,37.586552,127.033142,제기동
ST-2273,37.58408,127.031036,제기동
ST-2272,37.578751,127.024025,신설동
ST-2271,37.577343,127.023376,신설동
ST-2270,37.589676,127.061516,휘경동
ST-227,37.573112,126.922447,남가좌동
ST-2269,37.572147,127.044609,답십리동
ST-2268,37.567871,127.068718,장안동
ST-2267,37.586708,127.046883,청량리동
ST-2266,37.603622,127.070831,이문동
ST-2265,37.599606,127.068642,이문동
ST-2264,37.599968,126.915726,역촌동
ST-2263,37.631409,126.925407,진관동
ST-2262,37.610508,126.938538,불광동
ST-2261,37.630287,126.919563,진관동
ST-2260,37.658287,126.945297,진관동
ST-226,37.573002,126.907799,북가좌동
ST-2259,37.656769,126.942009,진관동
ST-2258,37.620831,126.920265,불광동
ST-2257,37.591812,126.914833,응암동
ST-2256,37.634254,126.927193,진관동
ST-2255,37.62204,126.92701,불광동
ST-2254,37.614403,126.926796,불광동
ST-2253,37.601192,126.926384,응암동
ST-2252,37.59581,126.910263,신사동
ST-2251,37.630039,126.919037,진관동
ST-2250,37.604126,126.925087,녹번동
ST-225,37.566212,126.896179,성산동
ST-2249,37.635151,126.920479,진관동
ST-2248,37.583332,126.893761,수색동
ST-2247,37.591862,126.906082,신사동
ST-2246,37.601009,126.935928,녹번동
ST-2245,37.633102,126.931503,진관동
ST-2244,37.643509,126.924103,진관동
ST-2243,37.590363,126.923012,응암동
ST-2242,37.62672,126.929016,불광동
ST-2241,37.637348,126.935844,진관동
ST-2240,37.517319,126.958298,이촌동
ST-224,37.57946,126.91713,북가좌동
ST-2239,37.517296,126.959145,이촌동
ST-2238,37.612103,127.036591,하월곡동
ST-2237,37.618443,127.051453,장위동
ST-2236,37.618179,127.051834,장위동
ST-2235,37.602425,127.019981,정릉동
ST-2234,37.598183,127.021179,돈암동
ST-2233,37.597099,127.022629,돈암동
ST-2232,37.616882,127.056068,장위동
ST-2231,37.606461,127.061623,석관동
ST-2230,37.586121,127.027611,안암동5가
ST-223,37.573818,126.919235,남가좌동
ST-2229,37.590881,127.011703,동소문동3가
ST-2228,37.603909,127.025017,길음동
ST-2227,37.594158,127.018967,동선동1가
ST-2226,37.592365,127.016289,동소문동5가
ST-2225,37.592827,127.016289,동소문동6가
ST-2224,37.591095,127.003777,성북동
ST-2223,37.614784,127.067001,석관동
ST-2222,37.601086,127.041237,하월곡동
ST-2221,37.609295,127.018478,길음동
ST-2220,37.61219,127.01622,길음동
ST-222,37.575138,126.91394,북가좌동
ST-2219,37.561317,126.966583,합동
ST-2218,37.557114,126.948814,대현동
ST-2217,37.591862,126.944214,홍제동
ST-2216,37.572159,126.921188,남가좌동
ST-2215,37.574551,126.918266,남가좌동
ST-2214,37.576263,126.911324,북가좌동
ST-2213,37.581318,126.935997,홍은동
ST-2212,37.583336,126.936287,홍은동
ST-2211,37.583344,126.922745,남가좌동
ST-2210,37.575642,126.927826,연희동
ST-221,37.574478,126.910049,북가좌동
ST-2209,37.578121,126.921753,남가좌동
ST-2208,37.572254,126.9151,남가좌동
ST-2207,37.574284,126.906464,북가좌동
ST-2206,37.570652,126.912987,북가좌동
ST-2205,37.569836,126.918091,남가좌동
ST-2204,37.565197,126.929855,연희동
ST-2203,37.560265,126.936455,신촌동
ST-2202,37.564068,126.945328,대신동
ST-2201,37.555504,126.937202,창천동
ST-2200,37.561455,126.95575,북아현동
ST-220,37.583698,126.924965,홍은동
ST-22,37.545242,126.934113,신수동
ST-2199,37.572205,126.959747,현저동
ST-2198,37.560463,126.965523,합동
ST-2197,37.57386,126.958298,현저동
ST-2196,37.582211,126.950165,홍제동
ST-2195,37.589283,126.936943,홍은동
ST-2194,37.592934,126.941292,홍은동
ST-2193,37.598057,126.949249,홍제동
ST-2192,37.53722,126.965019,원효로2가
ST-2191,37.519909,126.989235,서빙고동
ST-2190,37.551548,126.97686,후암동
ST-219,37.566261,126.946671,대신동
ST-2189,37.540794,126.997849,한남동
ST-2188,37.535141,127.006004,한남동
ST-2187,37.52177,126.977005,용산동5가
ST-2186,37.535122,126.961563,원효로2가
ST-2185,37.519165,126.975899,이촌동
ST-2184,37.520748,126.970825,이촌동
ST-2183,37.541885,126.995865,이태원동
ST-2182,37.534409,126.986893,용산동4가
ST-2181,37.535088,126.997971,한남동
ST-2180,37.539688,127.001991,한남동
ST-218,37.582245,126.950645,홍제동
ST-2179,37.522724,126.972771,용산동5가
ST-2178,37.538509,127.00148,한남동
ST-2177,37.528416,126.96595,한강로2가
ST-2176,37.534527,126.947182,청암동
ST-2175,37.540478,126.958115,효창동
ST-2174,37.537399,126.968925,문배동
ST-2173,37.536079,126.973419,한강로1가
ST-2172,37.534889,126.975624,용산동1가
ST-2171,37.534523,126.977501,용산동3가
ST-2170,37.54604,126.926727,상수동
ST-217,37.557549,126.959381,북아현동
ST-2169,37.553429,126.933792,창전동
ST-2168,37.558296,126.925385,동교동
ST-2167,37.55584,126.920433,서교동
ST-2166,37.577114,126.898361,상암동
ST-2165,37.581982,126.89045,상암동
ST-2164,37.5793,126.887314,상암동
ST-2163,37.566246,126.902184,성산동
ST-2162,37.550762,126.949356,염리동
ST-2161,37.545547,126.956795,신공덕동
ST-2160,37.565044,126.903603,성산동
ST-216,37.556953,126.946342,대현동
ST-2159,37.563004,126.904694,성산동
ST-2158,37.561832,126.923119,연남동
ST-2157,37.564651,126.922127,연남동
ST-2156,37.551754,126.9123,합정동
ST-2155,37.550308,126.94619,대흥동
ST-2154,37.542431,126.946999,도화동
ST-2153,37.547245,126.935028,신수동
ST-2152,37.556576,126.928856,동교동
ST-2151,37.573135,126.901848,중동
ST-2150,37.575977,126.888069,상암동
ST-215,37.571259,126.96048,영천동
ST-2149,37.582077,126.887665,상암동
ST-2148,37.583202,126.882767,상암동
ST-2147,37.584568,126.880211,상암동
ST-2146,37.54364,126.938309,용강동
ST-2145,37.487206,126.839233,천왕동
ST-2144,37.519142,126.922058,여의도동
ST-2143,37.475441,126.983284,방배동
ST-2142,37.539345,127.123314,천호동
ST-2141,37.571384,126.995453,훈정동
ST-2140,37.689762,127.044891,도봉동
ST-214,37.553001,126.956688,아현동
ST-2139,37.567524,127.003822,을지로5가
ST-2138,37.567478,126.985321,수하동
ST-2137,37.63797,127.025902,번동
ST-2136,37.647934,127.014572,수유동
ST-2135,37.616516,127.018372,미아동
ST-2134,37.635612,127.022995,수유동
ST-2133,37.649597,127.013847,우이동
ST-2132,37.619808,127.028526,미아동
ST-2131,37.616611,127.030266,미아동
ST-2130,37.625526,127.037323,번동
ST-213,37.549332,126.954918,공덕동
ST-2129,37.632381,127.039307,번동
ST-2128,37.640438,127.028519,번동
ST-2127,37.635391,127.034554,번동
ST-2126,37.635204,127.033966,번동
ST-2125,37.639202,127.027237,번동
ST-2124,37.646862,127.008812,수유동
ST-2123,37.615223,127.018509,미아동
ST-2122,37.626541,127.045197,번동
ST-2121,37.658619,127.02636,방학동
ST-2120,37.651287,127.045547,창동
ST-212,37.568295,126.915047,성산동
ST-2119,37.651348,127.034729,쌍문동
ST-2118,37.655045,127.0383,쌍문동
ST-2117,37.658051,127.035759,쌍문동
ST-2116,37.657967,127.03009,쌍문동
ST-2115,37.684738,127.050041,도봉동
ST-2114,37.662003,127.028069,방학동
ST-2113,37.662083,127.028748,방학동
ST-2112,37.66251,127.033279,방학동
ST-2111,37.651077,127.035912,쌍문동
ST-2110,37.64967,127.035614,창동
ST-211,37.560909,126.905495,망원동
ST-2109,37.649296,127.0354,창동
ST-2108,37.646847,127.033417,쌍문동
ST-2107,37.655338,127.042419,창동
ST-2106,37.665623,127.03109,방학동
ST-2105,37.692322,127.048393,도봉동
ST-2104,37.677219,127.048637,도봉동
ST-2103,37.65728,127.013756,쌍문동
ST-2102,37.655685,127.013382,쌍문동
ST-2101,37.651485,127.044319,창동
ST-2100,37.643703,127.032043,창동
ST-210,37.564697,126.912613,성산동
ST-21,37.545208,126.931465,구수동
ST-2099,37.646896,127.033432,쌍문동
ST-2098,37.66156,127.047226,창동
ST-2097,37.645481,127.048576,창동
ST-2096,37.652123,127.041702,창동
ST-2095,37.688267,127.048897,도봉동
ST-2094,37.666271,127.04599,방학동
ST-2093,37.668983,127.043762,방학동
ST-2092,37.650406,127.0522,창동
ST-2091,37.666595,127.043365,방학동
ST-2090,37.660294,127.041924,창동
ST-209,37.556324,126.897095,망원동
ST-2089,37.664803,127.04303,방학동
ST-2088,37.650391,127.052193,창동
ST-2087,37.64587,127.06562,중계동
ST-2086,37.651035,127.06871,상계동
ST-2085,37.640205,127.067619,중계동
ST-2084,37.638931,127.073784,하계동
ST-2083,37.628071,127.046921,월계동
ST-2082,37.633549,127.079117,공릉동
ST-2081,37.634899,127.077675,하계동
ST-2080,37.629509,127.081039,공릉동
ST-208,37.555687,126.905548,망원동
ST-2079,37.66713,127.051765,상계동
ST-2078,37.638157,127.073265,하계동
ST-2077,37.658871,127.071915,상계동
ST-2076,37.62289,127.073654,공릉동
ST-2075,37.615459,127.067451,월계동
ST-2074,37.620003,127.058563,월계동
ST-2073,37.630749,127.053108,월계동
ST-2072,37.63475,127.069916,하계동
ST-2071,37.648163,127.078987,중계동
ST-2070,37.650505,127.073982,중계동
ST-207,37.552956,126.934341,노고산동
ST-2069,37.633728,127.044365,월계동
ST-2068,37.62862,127.06691,공릉동
ST-2067,37.629814,127.066505,공릉동
ST-2066,37.665215,127.066139,상계동
ST-2065,37.664207,127.064606,상계동
ST-2064,37.646717,127.060219,상계동
ST-2063,37.650249,127.057152,상계동
