조사년월일,측정소이름,측정지역,일일강수량
20240510,강북,강북구,0.0
20240510,구로,구로구,0.0
20240510,광진,광진구,0.0
20240510,양천,양천구,0.0
20240510,강동,강동구,0.0
20240510,노원,노원구,0.0
20240510,송파,송파구,0.0
20240510,동대문,동대문구,0.0
20240510,강서,강서구,0.0
20240510,중구,중구,0.0
20240510,강북,강북구,0.0
20240510,성북,성북구,0.0
20240510,송파,송파구,0.0
20240510,금천,금천구,0.0
20240510,은평,은평구,0.0
20240510,강남,강남구,0.0
20240510,용산,용산구,0.0
20240510,강서,강서구,0.0
20240510,도봉,도봉구,0.0
20240510,관악,관악구,0.0
20240510,구로,구로구,0.0
20240510,동대문,동대문구,0.0
20240510,은평,은평구,0.0
20240510,강동,강동구,0.0
20240510,성북,성북구,0.0
20240510,광진,광진구,0.0
20240510,양천,양천구,0.0
20240510,금천,금천구,0.0
20240510,중구,중구,0.0
20240510,성동,성동구,0.0
20240510,서대문,서대문구,0.0
20240510,용산,용산구,0.0
20240510,서초,서초구,0.0
20240510,노원,노원구,0.0
20240510,강남,강남구,0.0
20240510,마포,마포구,0.0
20240510,영등포,영등포구,0.0
20240510,서초,서초구,0.0
20240509,영등포,영등포구,0.0
20240509,은평,은평구,0.0
20240509,성동,성동구,0.0
20240509,노원,노원구,0.0
20240509,광진,광진구,0.0
20240509,용산,용산구,0.0
20240509,송파,송파구,0.0
20240509,도봉,도봉구,0.0
20240509,중구,중구,0.0
20240509,영등포,영등포구,0.0
20240509,서대문,서대문구,0.0
20240509,서초,서초구,0.0
20240509,강동,강동구,0.0
20240509,금천,금천구,0.0
20240509,마포,마포구,0.0
20240509,강북,강북구,0.0
20240509,양천,양천구,0.0
20240509,성동,성동구,0.0
20240509,양천,양천구,0.0
20240509,성북,성북구,0.0
20240509,관악,관악구,0.0
20240509,구로,구로구,0.0
20240509,광진,광진구,0.0
20240509,서초,서초구,0.0
20240509,강서,강서구,0.0
20240509,관악,관악구,0.0
20240509,도봉,도봉구,0.0
20240509,용산,용산구,0.0
20240509,강남,강남구,
20240509,동대문,동대문구,0.0
20240509,성북,성북구,0.0
20240509,은평,은평구,0.0
20240509,강서,강서구,0.0
20240509,송파,송파구,0.0
20240509,노원,노원구,0.0
20240509,구로,구로구,0.0
20240509,중구,중구,0.0
20240509,서대문,서대문구,0.0
20240509,마포,마포구,0.0
20240509,금천,금천구,0.0
20240509,동대문,동대문구,0.0
20240509,강북,강북구,0.0
20240509,강남,강남구,
20240509,강동,강동구,0.0
20240508,강북,강북구,0.0
20240508,도봉,도봉구,0.0
20240508,송파,송파구,0.0
20240508,영등포,영등포구,0.0
20240508,용산,용산구,0.0
20240508,동대문,동대문구,0.0
20240508,성북,성북구,0.0
20240508,성동,성동구,0.0
20240508,성동,성동구,0.0
20240508,강동,강동구,0.0
20240508,중구,중구,0.0
20240508,용산,용산구,0.0
20240508,강서,강서구,0.0
20240508,광진,광진구,
20240508,양천,양천구,0.0
20240508,은평,은평구,0.0
20240508,중구,중구,0.0
20240508,송파,송파구,0.0
20240508,금천,금천구,0.0
20240508,동대문,동대문구,0.0
20240508,구로,구로구,0.0
20240508,강남,강남구,0.0
20240508,구로,구로구,0.0
20240508,강남,강남구,0.0
20240508,영등포,영등포구,0.0
20240508,마포,마포구,0.0
20240508,강동,강동구,0.0
20240508,노원,노원구,0.0
20240508,은평,은평구,0.0
20240508,양천,양천구,0.0
20240508,관악,관악구,0.0
20240508,금천,금천구,0.0
20240508,성북,성북구,0.0
20240508,강서,강서구,0.0
20240508,강북,강북구,0.0
20240508,광진,광진구,
20240508,노원,노원구,0.0
20240508,마포,마포구,0.0
20240508,도봉,도봉구,0.0
20240508,서초,서초구,0.0
20240508,서초,서초구,0.0
20240508,서대문,서대문구,0.0
20240508,서대문,서대문구,0.0
20240508,관악,관악구,0.0
20240507,서초,서초구,3.0
20240507,구로,구로구,4.5
20240507,양천,양천구,2.5
20240507,영등포,영등포구,2.0
20240507,동대문,동대문구,1.5
20240507,마포,마포구,2.5
20240507,노원,노원구,1.0
20240507,은평,은평구,1.5
20240507,광진,광진구,
20240507,관악,관악구,7.0
20240507,광진,광진구,
20240507,성북,성북구,1.5
20240507,송파,송파구,3.0
20240507,도봉,도봉구,0.5
20240507,은평,은평구,1.5
20240507,중구,중구,1.5
20240507,강북,강북구,1.0
20240507,서초,서초구,3.0
20240507,강서,강서구,3.0
20240507,강동,강동구,1.5
20240507,용산,용산구,1.0
20240507,동대문,동대문구,1.5
20240507,구로,구로구,4.5
20240507,강남,강남구,3.5
20240507,도봉,도봉구,0.5
20240507,서대문,서대문구,3.0
20240507,성동,성동구,1.5
20240507,중구,중구,1.5
20240507,양천,양천구,2.5
20240507,영등포,영등포구,2.0
20240507,노원,노원구,1.0
20240507,마포,마포구,2.5
20240507,강서,강서구,3.0
20240507,성동,성동구,1.5
20240507,관악,관악구,7.0
20240507,강동,강동구,1.5
20240507,강북,강북구,1.0
20240507,금천,금천구,3.5
20240507,성북,성북구,1.5
20240507,서대문,서대문구,3.0
20240507,송파,송파구,3.0
20240507,용산,용산구,1.0
20240507,금천,금천구,3.5
20240507,강남,강남구,3.5
20240506,강동,강동구,5.5
20240506,마포,마포구,10.5
20240506,강남,강남구,10.5
20240506,성북,성북구,12.5
20240506,영등포,영등포구,9.0
20240506,서대문,서대문구,10.5
20240506,강동,강동구,5.5
20240506,동대문,동대문구,11.0
20240506,구로,구로구,10.5
20240506,금천,금천구,12.0
20240506,노원,노원구,12.5
20240506,도봉,도봉구,10.0
20240506,성동,성동구,10.0
20240506,은평,은평구,16.0
20240506,양천,양천구,9.0
20240506,송파,송파구,9.0
20240506,광진,광진구,
20240506,관악,관악구,14.5
20240506,광진,광진구,
20240506,강서,강서구,12.0
20240506,용산,용산구,10.5
20240506,관악,관악구,14.5
20240506,성동,성동구,10.0
20240506,송파,송파구,9.0
20240506,서대문,서대문구,10.5
20240506,도봉,도봉구,10.0
20240506,성북,성북구,12.5
20240506,강북,강북구,13.0
20240506,강서,강서구,12.0
20240506,서초,서초구,9.0
20240506,동대문,동대문구,11.0
20240506,은평,은평구,16.0
20240506,영등포,영등포구,9.0
20240506,마포,마포구,10.5
20240506,용산,용산구,10.5
20240506,중구,중구,13.5
20240506,서초,서초구,9.0
20240506,양천,양천구,9.0
20240506,노원,노원구,12.5
20240506,강남,강남구,10.5
20240506,중구,중구,13.5
20240506,강북,강북구,13.0
20240506,구로,구로구,10.5
20240506,금천,금천구,12.0
20240505,서대문,서대문구,48.0
20240505,마포,마포구,46.5
20240505,성동,성동구,35.5
20240505,강동,강동구,
20240505,강남,강남구,37.0
20240505,동대문,동대문구,38.0
20240505,금천,금천구,36.5
20240505,마포,마포구,46.5
20240505,구로,구로구,44.0
20240505,영등포,영등포구,39.5
20240505,중구,중구,38.0
20240505,노원,노원구,41.5
20240505,서초,서초구,
20240505,강서,강서구,44.5
20240505,서대문,서대문구,48.0
20240505,강북,강북구,64.0
20240505,송파,송파구,32.0
20240505,성북,성북구,54.5
20240505,성북,성북구,54.5
20240505,구로,구로구,44.0
20240505,은평,은평구,41.5
20240505,관악,관악구,44.5
20240505,서초,서초구,
20240505,광진,광진구,
20240505,영등포,영등포구,39.5
20240505,강동,강동구,
20240505,성동,성동구,35.5
20240505,광진,광진구,
20240505,노원,노원구,41.5
20240505,관악,관악구,44.5
20240505,도봉,도봉구,71.0
20240505,강서,강서구,44.5
20240505,은평,은평구,41.5
20240505,중구,중구,38.0
20240505,양천,양천구,43.0
20240505,동대문,동대문구,38.0
20240505,양천,양천구,43.0
20240505,강북,강북구,64.0
20240505,용산,용산구,32.0
20240505,도봉,도봉구,71.0
20240505,금천,금천구,36.5
20240505,용산,용산구,32.0
20240505,송파,송파구,32.0
20240505,강남,강남구,37.0
20240504,성동,성동구,0.0
20240504,송파,송파구,0.0
20240504,중구,중구,0.0
20240504,양천,양천구,0.0
20240504,양천,양천구,0.0
20240504,서대문,서대문구,0.0
20240504,도봉,도봉구,0.0
20240504,송파,송파구,0.0
20240504,관악,관악구,0.0
20240504,영등포,영등포구,0.0
20240504,은평,은평구,0.0
20240504,성동,성동구,0.0
20240504,금천,금천구,0.0
20240504,용산,용산구,0.0
20240504,강동,강동구,0.0
20240504,서초,서초구,0.0
20240504,중구,중구,0.0
20240504,강남,강남구,0.0
20240504,은평,은평구,0.0
20240504,강동,강동구,0.0
20240504,광진,광진구,
20240504,강서,강서구,0.0
20240504,노원,노원구,0.0
20240504,도봉,도봉구,0.0
20240504,관악,관악구,0.0
20240504,영등포,영등포구,0.0
20240504,동대문,동대문구,0.0
20240504,강북,강북구,0.0
20240504,성북,성북구,0.0
20240504,노원,노원구,0.0
20240504,서초,서초구,0.0
20240504,금천,금천구,0.0
20240504,동대문,동대문구,0.0
20240504,강남,강남구,0.0
20240504,용산,용산구,0.0
20240504,구로,구로구,0.0
20240504,구로,구로구,0.0
20240504,강서,강서구,0.0
20240504,광진,광진구,
20240504,마포,마포구,0.0
20240504,서대문,서대문구,0.0
20240504,성북,성북구,0.0
20240504,마포,마포구,0.0
20240504,강북,강북구,0.0
20240503,양천,양천구,0.0
20240503,성동,성동구,0.0
20240503,금천,금천구,0.0
20240503,양천,양천구,0.0
20240503,강서,강서구,0.0
20240503,동대문,동대문구,0.0
20240503,강북,강북구,0.0
20240503,은평,은평구,0.0
20240503,은평,은평구,0.0
20240503,서초,서초구,0.0
20240503,용산,용산구,0.0
20240503,마포,마포구,0.0
20240503,도봉,도봉구,0.0
20240503,강북,강북구,0.0
20240503,동대문,동대문구,0.0
20240503,마포,마포구,0.0
20240503,성동,성동구,0.0
20240503,노원,노원구,0.0
20240503,서초,서초구,0.0
20240503,영등포,영등포구,0.0
20240503,구로,구로구,0.0
20240503,강동,강동구,0.0
20240503,영등포,영등포구,0.0
20240503,도봉,도봉구,0.0
20240503,광진,광진구,
20240503,강서,강서구,0.0
20240503,서대문,서대문구,0.0
20240503,강동,강동구,0.0
20240503,금천,금천구,0.0
20240503,구로,구로구,0.0
20240503,중구,중구,0.0
20240503,용산,용산구,0.0
20240503,관악,관악구,0.0
20240503,성북,성북구,0.0
20240503,노원,노원구,0.0
20240503,강남,강남구,0.0
20240503,송파,송파구,0.0
20240503,중구,중구,0.0
20240503,서대문,서대문구,0.0
20240503,송파,송파구,0.0
20240503,관악,관악구,0.0
20240503,성북,성북구,0.0
20240503,강남,강남구,0.0
20240503,광진,광진구,
20240502,영등포,영등포구,0.0
20240502,노원,노원구,0.0
20240502,강동,강동구,0.0
20240502,강남,강남구,0.0
20240502,노원,노원구,0.0
20240502,강북,강북구,0.0
20240502,구로,구로구,0.0
20240502,강동,강동구,0.0
20240502,강서,강서구,0.0
20240502,성동,성동구,0.0
20240502,은평,은평구,0.0
20240502,마포,마포구,0.0
20240502,송파,송파구,0.0
20240502,성북,성북구,0.0
20240502,용산,용산구,0.0
20240502,성북,성북구,0.0
20240502,강서,강서구,0.0
20240502,금천,금천구,0.0
20240502,동대문,동대문구,0.0
20240502,동대문,동대문구,0.0
20240502,은평,은평구,0.0
20240502,양천,양천구,0.0
20240502,도봉,도봉구,0.0
20240502,서대문,서대문구,0.0
20240502,구로,구로구,0.0
20240502,중구,중구,0.0
20240502,서초,서초구,0.0
20240502,도봉,도봉구,0.0
20240502,광진,광진구,
20240502,강남,강남구,0.0
20240502,양천,양천구,0.0
20240502,송파,송파구,0.0
20240502,강북,강북구,0.0
20240502,서대문,서대문구,0.0
20240502,금천,금천구,0.0
20240502,용산,용산구,0.0
20240502,마포,마포구,0.0
20240502,중구,중구,0.0
20240502,영등포,영등포구,0.0
20240502,광진,광진구,
20240502,서초,서초구,0.0
20240502,관악,관악구,0.0
20240502,관악,관악구,0.0
20240502,성동,성동구,0.0
20240501,서초,서초구,0.0
20240501,도봉,도봉구,0.0
20240501,광진,광진구,0.0
20240501,양천,양천구,0.0
20240501,송파,송파구,0.0
20240501,서대문,서대문구,0.0
20240501,강북,강북구,0.0
20240501,송파,송파구,0.0
20240501,구로,구로구,0.0
20240501,영등포,영등포구,0.0
20240501,성동,성동구,0.0
20240501,강동,강동구,0.0
20240501,서대문,서대문구,0.0
20240501,성북,성북구,0.0
20240501,광진,광진구,0.0
20240501,금천,금천구,0.0
20240501,강남,강남구,0.0
20240501,강북,강북구,0.0
20240501,강남,강남구,0.0
20240501,마포,마포구,0.0
20240501,마포,마포구,0.0
20240501,강동,강동구,0.0
20240501,중구,중구,0.0
20240501,동대문,동대문구,0.0
20240501,강서,강서구,0.0
20240501,용산,용산구,0.0
20240501,은평,은평구,0.0
20240501,동대문,동대문구,0.0
20240501,구로,구로구,0.0
20240501,영등포,영등포구,0.0
20240501,은평,은평구,0.0
20240501,노원,노원구,0.0
20240501,양천,양천구,0.0
20240501,관악,관악구,0.0
20240501,노원,노원구,0.0
20240501,성동,성동구,0.0
20240501,금천,금천구,0.0
20240501,강서,강서구,0.0
20240501,서초,서초구,0.0
20240501,관악,관악구,0.0
20240501,용산,용산구,0.0
20240501,중구,중구,0.0
20240501,도봉,도봉구,0.0
20240501,성북,성북구,0.0
20240430,서대문,서대문구,0.0
20240430,서대문,서대문구,0.0
20240430,송파,송파구,0.0
20240430,용산,용산구,0.0
20240430,광진,광진구,0.0
20240430,노원,노원구,0.0
20240430,금천,금천구,0.0
20240430,구로,구로구,0.0
20240430,강남,강남구,0.0
20240430,강동,강동구,0.0
20240430,강서,강서구,0.0
20240430,양천,양천구,0.0
20240430,광진,광진구,0.0
20240430,강남,강남구,0.0
20240430,용산,용산구,0.0
20240430,서초,서초구,0.0
20240430,양천,양천구,0.0
20240430,마포,마포구,0.0
20240430,구로,구로구,0.0
20240430,은평,은평구,0.0
20240430,중구,중구,0.0
20240430,성북,성북구,0.0
20240430,동대문,동대문구,0.0
20240430,강서,강서구,0.0
20240430,성동,성동구,0.0
20240430,동대문,동대문구,0.0
20240430,도봉,도봉구,0.0
20240430,영등포,영등포구,0.0
20240430,강동,강동구,0.0
20240430,성동,성동구,0.0
20240430,성북,성북구,0.0
20240430,노원,노원구,0.0
20240430,송파,송파구,0.0
20240430,강북,강북구,0.0
20240430,은평,은평구,0.0
20240430,관악,관악구,0.0
20240430,금천,금천구,0.0
20240430,서초,서초구,0.0
20240430,중구,중구,0.0
20240430,관악,관악구,0.0
20240430,강북,강북구,0.0
20240430,마포,마포구,0.0
20240430,도봉,도봉구,0.0
20240430,영등포,영등포구,0.0
20240429,성북,성북구,0.0
20240429,서초,서초구,0.0
20240429,은평,은평구,0.0
20240429,구로,구로구,0.0
20240429,영등포,영등포구,0.0
20240429,마포,마포구,0.0
20240429,도봉,도봉구,0.0
20240429,관악,관악구,0.0
20240429,마포,마포구,0.0
20240429,강동,강동구,0.0
20240429,성동,성동구,0.0
20240429,관악,관악구,0.0
20240429,강남,강남구,0.0
20240429,양천,양천구,0.0
20240429,송파,송파구,0.0
20240429,강북,강북구,0.0
20240429,강서,강서구,
20240429,송파,송파구,0.0
20240429,영등포,영등포구,0.0
20240429,서대문,서대문구,0.0
20240429,도봉,도봉구,0.0
20240429,강동,강동구,0.0
20240429,광진,광진구,0.0
20240429,강남,강남구,0.0
20240429,강서,강서구,
20240429,구로,구로구,0.0
20240429,금천,금천구,0.0
20240429,중구,중구,0.0
20240429,성북,성북구,0.0
20240429,서대문,서대문구,0.0
20240429,금천,금천구,0.0
20240429,동대문,동대문구,0.0
20240429,양천,양천구,0.0
20240429,동대문,동대문구,0.0
20240429,광진,광진구,0.0
20240429,은평,은평구,0.0
20240429,서초,서초구,0.0
20240429,중구,중구,0.0
20240429,노원,노원구,0.0
20240429,용산,용산구,0.0
20240429,성동,성동구,0.0
20240429,용산,용산구,0.0
20240429,노원,노원구,0.0
20240429,강북,강북구,0.0
20240428,서초,서초구,0.0
20240428,송파,송파구,0.0
20240428,용산,용산구,0.0
20240428,광진,광진구,0.0
20240428,성북,성북구,0.0
20240428,강남,강남구,0.0
20240428,서초,서초구,0.0
20240428,노원,노원구,0.0
20240428,마포,마포구,0.0
20240428,노원,노원구,0.0
20240428,강동,강동구,0.0
20240428,동대문,동대문구,0.0
20240428,구로,구로구,0.0
20240428,강북,강북구,0.0
20240428,성동,성동구,0.0
20240428,도봉,도봉구,0.0
20240428,광진,광진구,0.0
20240428,강남,강남구,0.0
20240428,도봉,도봉구,0.0
20240428,영등포,영등포구,0.0
20240428,성북,성북구,0.0
20240428,강서,강서구,0.0
20240428,강동,강동구,0.0
20240428,은평,은평구,0.0
20240428,영등포,영등포구,0.0
20240428,서대문,서대문구,0.0
20240428,구로,구로구,0.0
20240428,관악,관악구,0.0
20240428,양천,양천구,0.0
20240428,성동,성동구,0.0
20240428,금천,금천구,0.0
20240428,중구,중구,0.0
20240428,서대문,서대문구,0.0
20240428,강북,강북구,0.0
20240428,양천,양천구,0.0
20240428,금천,금천구,0.0
20240428,중구,중구,0.0
20240428,송파,송파구,0.0
20240428,마포,마포구,0.0
20240428,강서,강서구,0.0
20240428,은평,은평구,0.0
20240428,동대문,동대문구,0.0
20240428,관악,관악구,0.0
20240428,용산,용산구,0.0
20240427,중구,중구,0.0
20240427,서초,서초구,0.0
20240427,강남,강남구,0.0
20240427,성동,성동구,0.0
20240427,강북,강북구,0.0
20240427,양천,양천구,0.0
20240427,용산,용산구,0.0
20240427,강동,강동구,0.0
20240427,도봉,도봉구,0.0
20240427,노원,노원구,0.0
20240427,은평,은평구,0.0
20240427,금천,금천구,0.0
20240427,광진,광진구,0.0
20240427,마포,마포구,0.0
20240427,동대문,동대문구,0.0
20240427,노원,노원구,0.0
20240427,강남,강남구,0.0
20240427,서대문,서대문구,0.0
20240427,용산,용산구,0.0
20240427,중구,중구,0.0
20240427,강북,강북구,0.0
20240427,강동,강동구,0.0
20240427,광진,광진구,0.0
20240427,구로,구로구,0.0
20240427,도봉,도봉구,0.0
20240427,송파,송파구,0.0
20240427,성북,성북구,0.0
20240427,관악,관악구,0.0
20240427,강서,강서구,0.0
20240427,성북,성북구,0.0
20240427,강서,강서구,0.0
20240427,금천,금천구,0.0
20240427,서초,서초구,0.0
20240427,서대문,서대문구,0.0
20240427,마포,마포구,0.0
20240427,은평,은평구,0.0
20240427,구로,구로구,0.0
20240427,관악,관악구,0.0
20240427,동대문,동대문구,0.0
20240427,성동,성동구,0.0
20240427,양천,양천구,0.0
20240427,송파,송파구,0.0
20240427,영등포,영등포구,0.0
20240427,영등포,영등포구,0.0
20240426,서대문,서대문구,0.0
20240426,양천,양천구,0.0
20240426,구로,구로구,
20240426,서초,서초구,0.0
20240426,강동,강동구,
20240426,강남,강남구,0.0
20240426,성북,성북구,0.0
20240426,강남,강남구,0.0
20240426,도봉,도봉구,0.0
20240426,강서,강서구,0.0
20240426,서대문,서대문구,0.0
20240426,광진,광진구,0.0
20240426,동대문,동대문구,0.0
20240426,영등포,영등포구,0.0
20240426,마포,마포구,0.0
20240426,도봉,도봉구,0.0
20240426,노원,노원구,0.0
20240426,금천,금천구,0.0
20240426,용산,용산구,0.0
20240426,강북,강북구,0.0
20240426,강북,강북구,0.0
20240426,성동,성동구,0.0
20240426,서초,서초구,0.0
20240426,양천,양천구,0.0
20240426,송파,송파구,0.0
20240426,중구,중구,0.0
20240426,성북,성북구,0.0
20240426,은평,은평구,0.0
20240426,마포,마포구,0.0
20240426,금천,금천구,0.0
20240426,광진,광진구,0.0
20240426,성동,성동구,0.0
20240426,동대문,동대문구,0.0
20240426,중구,중구,0.0
20240426,강동,강동구,
20240426,용산,용산구,0.0
20240426,은평,은평구,0.0
20240426,구로,구로구,
20240426,영등포,영등포구,0.0
20240426,강서,강서구,0.0
20240426,노원,노원구,0.0
20240426,관악,관악구,0.0
20240426,송파,송파구,0.0
20240426,관악,관악구,0.0
20240425,도봉,도봉구,0.0
20240425,동대문,동대문구,0.0
20240425,성동,성동구,0.0
20240425,서초,서초구,0.0
20240425,성북,성북구,0.0
20240425,강남,강남구,0.0
20240425,은평,은평구,0.0
20240425,송파,송파구,0.0
20240425,강북,강북구,0.0
20240425,용산,용산구,0.0
20240425,영등포,영등포구,0.0
20240425,관악,관악구,0.0
20240425,광진,광진구,0.0
20240425,광진,광진구,0.0
20240425,구로,구로구,0.0
20240425,서대문,서대문구,0.0
20240425,마포,마포구,0.0
20240425,양천,양천구,0.0
20240425,영등포,영등포구,0.0
20240425,강서,강서구,0.0
20240425,노원,노원구,0.0
20240425,금천,금천구,0.0
20240425,마포,마포구,0.0
20240425,동대문,동대문구,0.0
20240425,송파,송파구,0.0
20240425,은평,은평구,0.0
20240425,용산,용산구,0.0
20240425,강서,강서구,0.0
20240425,강동,강동구,0.0
20240425,중구,중구,0.0
20240425,구로,구로구,0.0
20240425,금천,금천구,0.0
20240425,서초,서초구,0.0
20240425,강동,강동구,0.0
20240425,강남,강남구,0.0
20240425,성동,성동구,0.0
20240425,관악,관악구,0.0
20240425,서대문,서대문구,0.0
20240425,강북,강북구,0.0
20240425,노원,노원구,0.0
20240425,중구,중구,0.0
20240425,도봉,도봉구,0.0
20240425,성북,성북구,0.0
20240425,양천,양천구,0.0
20240424,관악,관악구,16.5
20240424,동대문,동대문구,
20240424,양천,양천구,12.5
20240424,서대문,서대문구,8.0
20240424,강남,강남구,14.5
20240424,도봉,도봉구,10.0
20240424,송파,송파구,13.5
20240424,은평,은평구,7.0
20240424,노원,노원구,9.5
20240424,강동,강동구,11.0
20240424,도봉,도봉구,10.0
20240424,강북,강북구,9.5
20240424,성동,성동구,12.5
20240424,구로,구로구,10.0
20240424,성북,성북구,8.0
20240424,서대문,서대문구,8.0
20240424,성동,성동구,12.5
20240424,중구,중구,9.0
20240424,송파,송파구,13.5
20240424,강북,강북구,9.5
20240424,용산,용산구,13.0
20240424,마포,마포구,9.5
20240424,서초,서초구,14.0
20240424,강동,강동구,11.0
20240424,영등포,영등포구,
20240424,용산,용산구,13.0
20240424,금천,금천구,13.0
20240424,중구,중구,9.0
20240424,관악,관악구,16.5
20240424,광진,광진구,11.5
20240424,성북,성북구,8.0
20240424,동대문,동대문구,
20240424,광진,광진구,11.5
20240424,금천,금천구,13.0
20240424,영등포,영등포구,
20240424,강서,강서구,8.0
20240424,구로,구로구,10.0
20240424,노원,노원구,9.5
20240424,은평,은평구,7.0
20240424,서초,서초구,14.0
20240424,양천,양천구,12.5
20240424,마포,마포구,9.5
20240424,강남,강남구,14.5
20240424,강서,강서구,8.0
20240423,송파,송파구,0.0
20240423,영등포,영등포구,0.0
20240423,서초,서초구,0.0
20240423,강동,강동구,0.0
20240423,강서,강서구,0.0
20240423,성동,성동구,0.0
20240423,구로,구로구,0.0
20240423,금천,금천구,0.0
20240423,강북,강북구,0.0
20240423,서초,서초구,0.0
20240423,중구,중구,0.0
20240423,광진,광진구,0.0
20240423,동대문,동대문구,0.0
20240423,금천,금천구,0.0
20240423,성북,성북구,0.0
20240423,강남,강남구,0.0
20240423,마포,마포구,0.5
20240423,용산,용산구,0.0
20240423,관악,관악구,0.0
20240423,양천,양천구,0.0
20240423,강남,강남구,0.0
20240423,성북,성북구,0.0
20240423,광진,광진구,0.0
20240423,마포,마포구,0.5
20240423,노원,노원구,0.0
20240423,구로,구로구,0.0
20240423,도봉,도봉구,0.0
20240423,강동,강동구,0.0
20240423,강북,강북구,0.0
20240423,도봉,도봉구,0.0
20240423,중구,중구,0.0
20240423,은평,은평구,0.0
20240423,용산,용산구,0.0
20240423,은평,은평구,0.0
20240423,성동,성동구,0.0
20240423,관악,관악구,0.0
20240423,영등포,영등포구,0.0
20240423,노원,노원구,0.0
20240423,강서,강서구,0.0
20240423,서대문,서대문구,0.5
20240423,송파,송파구,0.0
20240423,서대문,서대문구,0.5
20240423,동대문,동대문구,0.0
20240423,양천,양천구,0.0
20240422,마포,마포구,0.0
20240422,강북,강북구,0.0
20240422,서대문,서대문구,0.0
20240422,동대문,동대문구,0.0
20240422,강서,강서구,0.0
20240422,영등포,영등포구,0.0
20240422,강북,강북구,0.0
20240422,서초,서초구,0.0
20240422,성북,성북구,0.0
20240422,구로,구로구,0.0
20240422,강동,강동구,0.0
20240422,용산,용산구,0.0
20240422,구로,구로구,0.0
20240422,서대문,서대문구,0.0
20240422,강동,강동구,0.0
20240422,광진,광진구,0.0
20240422,은평,은평구,0.0
20240422,영등포,영등포구,0.0
20240422,강서,강서구,0.0
20240422,금천,금천구,0.0
20240422,마포,마포구,0.0
20240422,강남,강남구,0.0
20240422,중구,중구,0.0
20240422,양천,양천구,0.0
20240422,은평,은평구,0.0
20240422,광진,광진구,0.0
20240422,관악,관악구,0.0
20240422,서초,서초구,0.0
20240422,노원,노원구,0.0
20240422,강남,강남구,0.0
20240422,양천,양천구,0.0
20240422,노원,노원구,0.0
20240422,도봉,도봉구,0.0
20240422,용산,용산구,0.0
20240422,성북,성북구,0.0
20240422,성동,성동구,0.0
20240422,중구,중구,0.0
20240422,송파,송파구,0.0
20240422,관악,관악구,0.0
20240422,동대문,동대문구,0.0
20240422,성동,성동구,0.0
20240422,도봉,도봉구,0.0
20240422,송파,송파구,0.0
20240422,금천,금천구,0.0
20240421,양천,양천구,0.0
20240421,노원,노원구,0.0
20240421,성동,성동구,0.0
20240421,은평,은평구,0.0
20240421,은평,은평구,0.0
20240421,송파,송파구,0.0
20240421,중구,중구,0.0
20240421,강서,강서구,0.0
20240421,노원,노원구,0.0
20240421,도봉,도봉구,0.0
20240421,동대문,동대문구,0.0
20240421,구로,구로구,0.0
20240421,동대문,동대문구,0.0
20240421,서초,서초구,0.0
20240421,강북,강북구,0.0
20240421,강북,강북구,0.0
20240421,서대문,서대문구,0.0
20240421,송파,송파구,0.0
20240421,광진,광진구,0.0
20240421,강남,강남구,0.0
20240421,성동,성동구,0.0
20240421,마포,마포구,0.0
20240421,영등포,영등포구,0.0
20240421,용산,용산구,0.0
20240421,성북,성북구,0.0
20240421,강서,강서구,0.0
20240421,서대문,서대문구,0.0
20240421,영등포,영등포구,0.0
20240421,강남,강남구,0.0
20240421,금천,금천구,0.0
20240421,금천,금천구,0.0
20240421,중구,중구,0.0
20240421,강동,강동구,0.0
20240421,도봉,도봉구,0.0
20240421,용산,용산구,0.0
20240421,양천,양천구,0.0
20240421,광진,광진구,0.0
20240421,구로,구로구,0.0
20240421,마포,마포구,0.0
20240421,관악,관악구,0.0
20240421,성북,성북구,0.0
20240421,서초,서초구,0.0
20240421,강동,강동구,0.0
20240421,관악,관악구,0.0
20240420,서초,서초구,5.5
20240420,은평,은평구,4.0
20240420,강북,강북구,7.0
20240420,광진,광진구,4.5
20240420,강서,강서구,5.0
20240420,영등포,영등포구,3.5
20240420,노원,노원구,5.0
20240420,금천,금천구,5.5
20240420,송파,송파구,4.0
20240420,서대문,서대문구,5.0
20240420,강남,강남구,
20240420,송파,송파구,4.0
20240420,양천,양천구,3.0
20240420,중구,중구,2.0
20240420,관악,관악구,8.5
20240420,중구,중구,2.0
20240420,도봉,도봉구,5.5
20240420,마포,마포구,3.5
20240420,영등포,영등포구,3.5
20240420,강동,강동구,4.0
20240420,구로,구로구,5.0
20240420,강북,강북구,7.0
20240420,마포,마포구,3.5
20240420,동대문,동대문구,5.0
20240420,노원,노원구,5.0
20240420,강동,강동구,4.0
20240420,양천,양천구,3.0
20240420,성동,성동구,4.5
20240420,용산,용산구,4.5
20240420,서대문,서대문구,5.0
20240420,도봉,도봉구,5.5
20240420,서초,서초구,5.5
20240420,금천,금천구,5.5
20240420,성동,성동구,4.5
20240420,구로,구로구,5.0
20240420,동대문,동대문구,5.0
20240420,성북,성북구,7.0
20240420,강서,강서구,5.0
20240420,강남,강남구,
20240420,관악,관악구,8.5
20240420,성북,성북구,7.0
20240420,은평,은평구,4.0
20240420,광진,광진구,4.5
20240420,용산,용산구,4.5
